법정동코드2,시군구명,동리명,빌딩연차,관리건축물대장PK,기타용도,구조코드명,대지면적(㎡),건축면적(㎡),연면적(㎡),주용도코드명,높이(m),지상층수,지하층수,세대수(세대),가구수(가구),공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,면적대비 생활인구 밀도,2018연간가스사용량,2018연간전기사용량,0-5 시간대 생활인구,6-11 시간대 생활인구,12-17 시간대 생활인구,18-23 시간대 생활인구,시간대별 생활인구 총합계,전체세대수,인구,인구밀도,전체평균연령,65세이상인구수,65세이상인구비율,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,건물수,fire_YN
1126010300,중랑구,중화동,21,11260-21719,연립주택(19가구),철근콘크리트구조,638.57,368.05,1596.95,공동주택,12.3,4,1,19,0,611.0,3.0,2921.0,0.0,5.0,5.0,1.0,222.0,309.0,3.0,9461284.515,47806757.0,44736939.0,51650000.0,46300000.0,42300000.0,48800000.0,189000000.0,11701.5,24845.0,30085.5,44.45,3906.5,0.15578759,35.0,219.5,4.5,5.0,0.0,1635.5,4117.0,1
1126010300,중랑구,중화동,28,11260-19714,다가구용주택(3가구),벽돌구조,119.1,59.31,240.27,단독주택,0.0,2,1,0,3,611.0,3.0,2921.0,0.0,5.0,5.0,1.0,222.0,309.0,3.0,9461284.515,47806757.0,44736939.0,51650000.0,46300000.0,42300000.0,48800000.0,189000000.0,11701.5,24845.0,30085.5,44.45,3906.5,0.15578759,35.0,219.5,4.5,5.0,0.0,1635.5,4117.0,1
1126010400,중랑구,묵동,27,11260-25069,다세대주택,벽돌구조,127.07,74.87,224.61,공동주택,0.0,2,1,6,0,761.0,1.0,1791.0,2.0,5.0,10.0,1.0,159.0,296.0,4.0,9652777.775,57108066.0,64936873.0,59600000.0,52650000.0,46900000.0,54100000.0,213000000.0,11887.0,28294.0,29636.5,42.75,4154.0,0.1480273175,37.5,209.0,4.5,12.0,2.0,1646.5,3020.0,1
1126010400,중랑구,묵동,15,11260-23879,단독주택,철근콘크리트구조,126.6,79.51,252.51,단독주택,10.5,4,0,0,3,761.0,1.0,1791.0,2.0,5.0,10.0,1.0,159.0,296.0,4.0,9652777.775,57108066.0,64936873.0,59600000.0,52650000.0,46900000.0,54100000.0,213000000.0,11887.0,28294.0,29636.5,42.75,4154.0,0.1480273175,37.5,209.0,4.5,12.0,2.0,1646.5,3020.0,1
1126010500,중랑구,망우동,32,11260-25333,주택,벽돌구조,136.0,78.58,219.12,단독주택,0.0,2,1,0,1,541.0,0.0,3206.0,3.0,14.0,10.0,3.0,333.0,351.0,10.0,4688157.615,70333558.0,77400367.0,51000000.0,49750000.0,48500000.0,50100000.0,199000000.0,11629.5,25063.0,14779.0,45.05,4150.5,0.19181841800000002,53.5,257.0,8.0,10.5,1.0,2485.5,4489.0,1
1126010500,중랑구,망우동,30,11260-26557,주택,벽돌구조,123.6,61.47,198.73,단독주택,0.0,2,1,0,1,541.0,0.0,3206.0,3.0,14.0,10.0,3.0,333.0,351.0,10.0,4688157.615,70333558.0,77400367.0,51000000.0,49750000.0,48500000.0,50100000.0,199000000.0,11629.5,25063.0,14779.0,45.05,4150.5,0.19181841800000002,53.5,257.0,8.0,10.5,1.0,2485.5,4489.0,1
1126010500,중랑구,망우동,44,11260-27029,주택,벽돌구조,0.0,68.3,77.56,단독주택,0.0,1,1,0,1,541.0,0.0,3206.0,3.0,14.0,10.0,3.0,333.0,351.0,10.0,4688157.615,70333558.0,77400367.0,51000000.0,49750000.0,48500000.0,50100000.0,199000000.0,11629.5,25063.0,14779.0,45.05,4150.5,0.19181841800000002,53.5,257.0,8.0,10.5,1.0,2485.5,4489.0,1
1126010500,중랑구,망우동,44,11260-28607,단독주택,기타조적구조,128.6,76.92,174.57,단독주택,8.5,3,0,0,1,541.0,0.0,3206.0,3.0,14.0,10.0,3.0,333.0,351.0,10.0,4688157.615,70333558.0,77400367.0,51000000.0,49750000.0,48500000.0,50100000.0,199000000.0,11629.5,25063.0,14779.0,45.05,4150.5,0.19181841800000002,53.5,257.0,8.0,10.5,1.0,2485.5,4489.0,1
1129010100,성북구,성북동,24,11290-3373,다가구용 단독주택(2),철근콘크리트구조,244.77,103.07,197.46,단독주택,7.7,2,1,0,2,77.75,0.0,575.25,8.5,0.25,3.0,0.0,52.0,54.5,0.5,2651515.15,49956642.0,24785837.0,44800000.0,46500000.0,45300000.0,45100000.0,182000000.0,8028.0,17902.0,6259.0,43.9,2958.0,0.165232935,80.0,169.0,4.0,0.0,0.0,1132.0,687.25,1
1129010100,성북구,성북동,23,11290-4223,다세대주택(9세대),벽돌구조,323.33,161.4,484.2,공동주택,8.67,2,1,9,0,77.75,0.0,575.25,8.5,0.25,3.0,0.0,52.0,54.5,0.5,2651515.15,49956642.0,24785837.0,44800000.0,46500000.0,45300000.0,45100000.0,182000000.0,8028.0,17902.0,6259.0,43.9,2958.0,0.165232935,80.0,169.0,4.0,0.0,0.0,1132.0,687.25,1
1129010900,성북구,동소문동6가,3,11290-100224065,도시형주택(원룸형)및오피스텔,철근콘크리트구조,973.5,447.22,5829.55,공동주택,74.85,20,3,117,0,66.0,0.625,222.75,0.375,1.875,4.0,0.0,42.875,46.625,1.0,13413242.01,194937482.0,115811732.0,56200000.0,57100000.0,60000000.0,61200000.0,235000000.0,9012.0,16386.0,22447.0,40.6,2163.0,0.132002929,122.0,512.0,18.0,12.0,3.0,1995.0,349.125,1
1129011800,성북구,동선동3가,15,11290-11165,공동주택,철근콘크리트구조,437.7,171.28,768.87,공동주택,17.0,6,0,21,0,66.0,0.625,222.75,0.375,1.875,4.0,0.0,42.875,46.625,1.0,13413242.01,194937482.0,115811732.0,56200000.0,57100000.0,60000000.0,61200000.0,235000000.0,9012.0,16386.0,22447.0,40.6,2163.0,0.132002929,122.0,512.0,18.0,12.0,3.0,1995.0,349.125,1
1129011900,성북구,동선동4가,16,11290-11202,숙박시설,철근콘크리트구조,346.3,202.14,1763.19,숙박시설,28.3,8,1,0,1,66.0,0.625,222.75,0.375,1.875,4.0,0.0,42.875,46.625,1.0,13413242.01,194937482.0,115811732.0,56200000.0,57100000.0,60000000.0,61200000.0,235000000.0,9012.0,16386.0,22447.0,40.6,2163.0,0.132002929,122.0,512.0,18.0,12.0,3.0,1995.0,349.125,1
1129012100,성북구,안암동1가,12,11290-12236,다세대주택(5세대),철근콘크리트구조,131.7,77.7,225.16,공동주택,10.4,4,0,5,0,32.0,0.6,232.0,0.2,0.2,2.0,0.2,35.4,58.2,2.2,7800751.88,133191987.0,61955573.0,51700000.0,63900000.0,72200000.0,60900000.0,249000000.0,8982.0,17260.0,12977.0,40.5,2073.0,0.120104287,124.0,373.0,12.0,3.0,0.0,1456.0,330.8,1
1129012400,성북구,안암동4가,22,11290-13140,다가구용 단독주택,철근콘크리트구조,247.0,144.12,539.28,단독주택,10.2,3,1,0,15,32.0,0.6,232.0,0.2,0.2,2.0,0.2,35.4,58.2,2.2,7800751.88,133191987.0,61955573.0,51700000.0,63900000.0,72200000.0,60900000.0,249000000.0,8982.0,17260.0,12977.0,40.5,2073.0,0.120104287,124.0,373.0,12.0,3.0,0.0,1456.0,330.8,1
1129013300,성북구,정릉동,24,11290-17977,다가구용단독주택(4가구),벽돌구조,155.0,89.18,250.28,단독주택,7.1,2,1,0,4,1259.375,3.25,3318.0,11.75,2.625,7.125,7.0,373.625,339.375,9.375,6519964.2725,208510820.25,117002409.0,47200000.0,43450000.0,39950000.0,43950000.0,174750000.0,8923.0,21841.0,19112.0,43.35,3620.75,0.166031515,27.25,127.0,5.25,1.25,0.0,809.5,5276.625,1
1129013300,성북구,정릉동,6,11290-100210771,제2종근린생활시설및도시형생활주택(원룸형),철근콘크리트구조,344.5,187.0,867.47,공동주택,14.9,5,1,26,0,1259.375,3.25,3318.0,11.75,2.625,7.125,7.0,373.625,339.375,9.375,6519964.2725,208510820.25,117002409.0,47200000.0,43450000.0,39950000.0,43950000.0,174750000.0,8923.0,21841.0,19112.0,43.35,3620.75,0.166031515,27.25,127.0,5.25,1.25,0.0,809.5,5276.625,1
1129013300,성북구,정릉동,16,11290-18419,다가구주택,철근콘크리트구조,201.5,110.53,403.47,단독주택,10.4,3,1,0,8,1259.375,3.25,3318.0,11.75,2.625,7.125,7.0,373.625,339.375,9.375,6519964.2725,208510820.25,117002409.0,47200000.0,43450000.0,39950000.0,43950000.0,174750000.0,8923.0,21841.0,19112.0,43.35,3620.75,0.166031515,27.25,127.0,5.25,1.25,0.0,809.5,5276.625,1
1129013300,성북구,정릉동,24,11290-19748,"다가구용 단독주택(2가구), 근린생활시설",철근콘크리트구조,139.0,81.81,199.34,단독주택,8.2,3,0,0,2,1259.375,3.25,3318.0,11.75,2.625,7.125,7.0,373.625,339.375,9.375,6519964.2725,208510820.25,117002409.0,47200000.0,43450000.0,39950000.0,43950000.0,174750000.0,8923.0,21841.0,19112.0,43.35,3620.75,0.166031515,27.25,127.0,5.25,1.25,0.0,809.5,5276.625,1
1129013400,성북구,길음동,22,11290-24694,다가구용단독주택(9가구),벽돌구조,165.3,74.8,333.86,단독주택,0.0,3,2,0,9,354.25,6.0,1056.0,1.25,3.0,6.0,1.75,204.25,126.0,6.75,11842536.010000002,228304455.5,155513107.0,52750000.0,48750000.0,47550000.0,52050000.0,201000000.0,9375.5,24798.0,34086.5,40.6,3173.0,0.1453828395,60.0,138.0,13.5,0.5,0.5,1013.5,1658.5,1
1129013500,성북구,종암동,25,11290-27226,다가구용 단독주택(4가구),벽돌구조,102.0,53.68,148.09,단독주택,7.6,2,1,0,4,427.0,4.0,1275.0,1.0,7.0,7.0,2.0,302.0,218.0,9.0,9160958.9,116060950.0,69466263.0,90700000.0,80500000.0,70800000.0,79200000.0,321000000.0,17109.0,42876.0,29367.0,42.1,6165.0,0.143786734,66.0,266.0,9.0,5.0,1.0,2022.0,2254.0,1
1129013500,성북구,종암동,26,11290-28200,다세대주택,철근콘크리트구조,0.0,182.75,642.49,공동주택,0.0,3,1,7,0,427.0,4.0,1275.0,1.0,7.0,7.0,2.0,302.0,218.0,9.0,9160958.9,116060950.0,69466263.0,90700000.0,80500000.0,70800000.0,79200000.0,321000000.0,17109.0,42876.0,29367.0,42.1,6165.0,0.143786734,66.0,266.0,9.0,5.0,1.0,2022.0,2254.0,1
1129013800,성북구,장위동,15,11290-39812,공동주택(아파트),철근콘크리트구조,496.0,287.63,2081.84,공동주택,19.34,6,2,19,0,863.0,2.0,4649.0,0.0,3.0,4.0,8.0,569.0,183.0,5.0,8400215.040000001,42233919.0,45916063.0,36666666.666666664,34100000.0,31533333.333333332,34033333.333333336,136333333.33333334,6750.333333333333,15995.333333333334,23600.0,45.166666666666664,2816.6666666666665,0.17654423133333333,20.333333333333332,142.0,3.6666666666666665,4.0,0.0,1011.3333333333334,6211.0,1
1129013900,성북구,석관동,25,11290-43595,다가구용단독주택(5가구),벽돌구조,106.0,62.67,147.39,단독주택,0.0,2,1,0,5,429.0,2.0,2560.0,7.0,7.0,11.0,2.0,260.0,136.0,4.0,5948940.27,67613868.0,41445082.0,64600000.0,61800000.0,57700000.0,62500000.0,247000000.0,15434.0,34046.0,19680.0,44.7,6117.0,0.179668684,52.0,327.0,6.0,2.0,0.0,2137.0,3411.0,1
1130510100,강북구,미아동,14,11305-14524,공동주택,철근콘크리트구조,0.0,689.95,12976.05,공동주택,53.9,20,1,279,0,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,32,11305-13505,공동주택,벽돌구조,0.0,95.72,249.92,공동주택,0.0,2,1,6,0,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,30,11305-13647,다세대주택,벽돌구조,171.0,83.02,249.06,공동주택,7.7,2,1,6,0,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,26,11305-7384,단독주택(다가구주택),벽돌구조,172.64,95.6,304.36,단독주택,8.9,3,1,0,6,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,30,11305-1673,단독주택,벽돌구조,0.0,63.53,197.94,단독주택,0.0,2,1,0,1,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,51,11305-7718,단독주택,블록구조,0.0,56.26,56.26,단독주택,0.0,1,0,0,1,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,31,11305-8013,"근린생활시설, 단독주택",벽돌구조,0.0,60.16,240.64,단독주택,0.0,3,1,0,1,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,3,11305-100216338,단독주택(다중주택),철근콘크리트구조,123.0,58.07,196.09,단독주택,10.2,3,1,0,0,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510100,강북구,미아동,16,11305-10886,단독주택,철근콘크리트구조,98.96,59.36,242.69,단독주택,14.4,5,0,0,2,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,11349214.918,276892144.0,229615858.0,62000000.0,56980000.0,53760000.0,59920000.0,232800000.0,12314.2,28479.0,34325.6,44.279999999999994,4756.2,0.16881939340000002,58.6,301.6,7.6,6.6,4.0,1539.8,12129.0,1
1130510200,강북구,번동,28,11305-17574,공동주택,벽돌구조,235.0,112.0,329.4,공동주택,7.8,2,1,6,0,844.0,2.0,1910.0,3.0,28.0,23.0,9.0,243.0,187.0,3.0,8578024.43,99765846.0,86444814.0,42966666.666666664,37700000.0,34766666.666666664,38766666.666666664,154333333.33333334,8497.0,18811.666666666668,24118.666666666668,45.9,3830.0,0.20443702833333333,35.333333333333336,154.66666666666666,4.333333333333333,7.666666666666667,1.6666666666666667,1142.0,3316.0,1
1130510200,강북구,번동,16,11305-18035,다세대주택,철근콘크리트구조,217.65,130.2,614.04,공동주택,12.8,4,1,9,0,844.0,2.0,1910.0,3.0,28.0,23.0,9.0,243.0,187.0,3.0,8578024.43,99765846.0,86444814.0,42966666.666666664,37700000.0,34766666.666666664,38766666.666666664,154333333.33333334,8497.0,18811.666666666668,24118.666666666668,45.9,3830.0,0.20443702833333333,35.333333333333336,154.66666666666666,4.333333333333333,7.666666666666667,1.6666666666666667,1142.0,3316.0,1
1130510200,강북구,번동,26,11305-16734,단독주택(5가구),벽돌구조,109.56,63.71,199.59,단독주택,7.6,3,1,0,5,844.0,2.0,1910.0,3.0,28.0,23.0,9.0,243.0,187.0,3.0,8578024.43,99765846.0,86444814.0,42966666.666666664,37700000.0,34766666.666666664,38766666.666666664,154333333.33333334,8497.0,18811.666666666668,24118.666666666668,45.9,3830.0,0.20443702833333333,35.333333333333336,154.66666666666666,4.333333333333333,7.666666666666667,1.6666666666666667,1142.0,3316.0,1
1130510200,강북구,번동,12,11305-17234,단독주택(다가구주택 7가구),철근콘크리트구조,100.18,59.02,219.52,단독주택,10.2,3,1,0,7,844.0,2.0,1910.0,3.0,28.0,23.0,9.0,243.0,187.0,3.0,8578024.43,99765846.0,86444814.0,42966666.666666664,37700000.0,34766666.666666664,38766666.666666664,154333333.33333334,8497.0,18811.666666666668,24118.666666666668,45.9,3830.0,0.20443702833333333,35.333333333333336,154.66666666666666,4.333333333333333,7.666666666666667,1.6666666666666667,1142.0,3316.0,1
1130510200,강북구,번동,24,11305-18213,공동주택,철근콘크리트구조,188.0,111.72,500.64,공동주택,13.0,4,1,10,0,844.0,2.0,1910.0,3.0,28.0,23.0,9.0,243.0,187.0,3.0,8578024.43,99765846.0,86444814.0,42966666.666666664,37700000.0,34766666.666666664,38766666.666666664,154333333.33333334,8497.0,18811.666666666668,24118.666666666668,45.9,3830.0,0.20443702833333333,35.333333333333336,154.66666666666666,4.333333333333333,7.666666666666667,1.6666666666666667,1142.0,3316.0,1
1130510300,강북구,수유동,3,11305-100215509,도시형생활주택(단지형다세대),철근콘크리트구조,0.0,181.98,659.0,공동주택,16.8,6,0,14,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,22,11305-20898,단독주택,철근콘크리트구조,146.1,77.67,296.67,단독주택,10.4,3,1,0,5,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,24,11305-21968,단독주택,벽돌구조,165.0,98.5,389.0,단독주택,10.2,3,1,0,7,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,2,11305-100222414,단독주택(다중주택),철근콘크리트구조,157.4,93.98,299.53,단독주택,11.6,3,1,0,1,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,32,11305-23038,단독주택,철근콘크리트구조,0.0,83.61,249.18,단독주택,0.0,2,1,0,1,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,14,11305-28639,다세대주택,철근콘크리트구조,263.77,155.9,582.71,공동주택,10.5,4,0,7,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,20,11305-28682,공동주택(10세대),철근콘크리트구조,262.0,139.18,593.85,공동주택,12.3,4,1,10,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,49,11305-23879,주택,벽돌구조,0.0,57.95,57.95,단독주택,0.0,1,0,0,1,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,2,11305-100218138,도시형생활주택(단지형다세대),철근콘크리트구조,401.9,222.59,602.73,공동주택,14.0,5,0,16,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,44,11305-24993,주택,벽돌구조,0.0,72.73,72.73,단독주택,0.0,1,0,0,1,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,33,11305-29157,공동주택,벽돌구조,0.0,103.02,412.08,공동주택,0.0,3,1,6,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,16,11305-29181,다세대주택,철근콘크리트구조,227.0,136.15,544.24,공동주택,14.0,5,0,8,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,28,11305-29282,공동주택,철근콘크리트구조,0.0,68.2,272.8,공동주택,0.0,3,1,8,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,27,11305-26704,다가구용단독주택(5가구),벽돌구조,181.05,70.89,199.92,단독주택,7.6,2,1,0,5,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,15,11305-29472,다세대주택,철근콘크리트구조,175.42,104.92,475.6,공동주택,11.75,4,1,8,0,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
1130510300,강북구,수유동,33,11305-29618,단독주택,벽돌구조,0.0,42.27,42.27,단독주택,0.0,1,0,0,1,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,6811692.196,158200363.2,146285927.6,55780000.0,50880000.0,47860000.0,53020000.0,207800000.0,11320.2,24817.0,18649.2,45.46,4695.2,0.18890606820000003,48.0,324.2,6.4,13.8,9.6,1560.6,9543.9,1
